%ID	PROTEINA	BandaLogInv1	BandaLogInv2	BandaLogInv3	BandaLogInv4	BandaLogInv5	BandaLogInv6	BandaLogInv7	BandaLogInv8	BandaLogInv9	BandaLogInv10	BandaLogInv11	BandaLogInv12	BandaLogInv13	BandaLogInv14	BandaLogInv15	BandaLogInv16	BandaLogInv17	BandaLogInv18	BandaLogInv19	BandaLogInv20	BandaLogInv21	BandaLogInv22	BandaLogInv23	BandaLogInv24	BandaLogInv25	BandaLogInv107	BandaLogInv108	BandaLogInv109	BandaLogInv110	BandaLogInv111	BandaLogInv112	BandaLogInv113	BandaLogInv114	BandaLogInv115	BandaLogInv116	BandaLogInv117	BandaLogInv118	BandaLogInv119	BandaLogInv120	BandaLogInv121	BandaLogInv122	BandaLogInv123	BandaLogInv124	BandaLogInv125	BandaLogInv126	BandaLogInv127	BandaLogInv128	BandaLogInv129	BandaLogInv130	BandaLogInv131	BandaLogInv132	BandaLogInv133	BandaLogInv134	BandaLogInv135	BandaLogInv136	BandaLogInv137	BandaLogInv138	BandaLogInv139	BandaLogInv140	BandaLogInv169	BandaLogInv170	BandaLogInv171	BandaLogInv172	BandaLogInv173	BandaLogInv174	BandaLogInv175	BandaLogInv176	BandaLogInv177	BandaLogInv178	BandaLogInv179	BandaLogInv180	BandaLogInv181	BandaLogInv182	BandaLogInv183	BandaLogInv184	BandaLogInv185	BandaLogInv186	BandaLogInv187	BandaLogInv188	BandaLogInv189	BandaLogInv190	BandaLogInv191	BandaLogInv192	BandaLogInv193	BandaLogInv194	BandaLogInv224	BandaLogInv225	BandaLogInv226	BandaLogInv227	BandaLogInv228	BandaLogInv229	BandaLogInv230	BandaLogInv231	BandaLogInv232	BandaLogInv233	BandaLogInv234	BandaLogInv235	BandaLogInv236	BandaLogInv237	BandaLogInv238	BandaLogInv239	BandaLogInv240
95	67.96	2.222843522	2.336036809	2.436747954	2.534952566	2.606027779	2.656677329	2.697604457	2.741936176	2.776200802	2.77873192	2.759360774	2.73690073	2.712343913	2.681439259	2.649253195	2.606413418	2.555911474	2.50698157	2.459704925	2.418015306	2.379298937	2.339383145	2.292990379	2.25349415	2.217516411	1.151105465	1.152084748	1.150915331	1.147185382	1.142355793	1.136960941	1.132176582	1.128832722	1.125954982	1.123040963	1.120078155	1.116369469	1.112289024	1.108142991	1.103039589	1.09726003	1.089958335	1.083243629	1.080091211	1.080302707	1.079741516	1.076701382	1.072791845	1.066508661	1.060334308	1.055213299	1.049926327	1.042865962	1.03436802	1.024257539	1.012873229	1.001227414	0.990718222	0.982157355	0.825646672	0.822679257	0.82099903	0.819399443	0.818815089	0.817357388	0.814896329	0.812751178	0.813043173	0.816165654	0.816072546	0.812891586	0.806160059	0.800435925	0.795384732	0.792048267	0.78917507	0.78731904	0.787230912	0.787201368	0.78711239	0.787289931	0.786566635	0.785916514	0.784726785	0.783441515	0.67060819	0.656888417	0.644134294	0.637841538	0.642420802	0.649483153	0.656598155	0.66197021	0.667597413	0.670470165	0.672786005	0.673616678	0.674131586	0.673785888	0.672759072	0.669618075	0.665511252
96	67.17	2.331947574	2.45206935	2.550221489	2.642245832	2.714731445	2.773971683	2.821750524	2.864503116	2.891557718	2.892672891	2.869586936	2.848973162	2.818902767	2.787249772	2.74901424	2.70700912	2.662937946	2.61595149	2.570466809	2.528238571	2.486484933	2.447866205	2.409400858	2.37276295	2.336715387	1.220288111	1.220413517	1.218933596	1.216004955	1.211533656	1.207086195	1.202221537	1.197698905	1.193236891	1.18882868	1.184826653	1.180159451	1.175724022	1.170364164	1.165035933	1.159404239	1.153985893	1.148499363	1.143402031	1.139026099	1.13633176	1.132310278	1.127960488	1.123351479	1.118276599	1.112621159	1.106718206	1.100127358	1.092708606	1.084759618	1.07611123	1.067231388	1.058368909	1.049255943	0.913036679	0.911004989	0.909968323	0.907978753	0.906029227	0.903721596	0.901270124	0.896776191	0.891510522	0.890160111	0.891814567	0.895583333	0.898629069	0.899708734	0.89967584	0.898629191	0.8970556	0.895101947	0.893943896	0.892055132	0.890518146	0.888442091	0.886461438	0.884578841	0.882896747	0.880396875	0.728118663	0.718575123	0.708728304	0.70136898	0.698331483	0.699870187	0.703707691	0.709011155	0.714210187	0.717782557	0.720061093	0.721373951	0.721675508	0.71999649	0.717741387	0.713495411	0.707442415
97	68.38	2.198069241	2.298349722	2.385670673	2.472588043	2.533949587	2.575746616	2.610478666	2.650963274	2.681413564	2.682501098	2.662394823	2.639623032	2.616797319	2.588635361	2.559488627	2.522054162	2.47805288	2.433942086	2.394000244	2.358446083	2.326414737	2.292825407	2.251182934	2.216332278	2.186214305	1.167905485	1.168746179	1.167665075	1.164058739	1.159192607	1.154081967	1.149305894	1.146182397	1.143833699	1.141600115	1.139227792	1.136150426	1.132610612	1.129248584	1.1247073	1.119506183	1.113226776	1.107648549	1.105827007	1.107794695	1.109980697	1.1092867	1.107090725	1.103114392	1.098952342	1.095075132	1.090856859	1.084539298	1.076273114	1.065956593	1.054259897	1.042091541	1.030988989	1.021570094	0.875156985	0.873075388	0.871907321	0.870832726	0.870046651	0.86832524	0.865149816	0.860059416	0.856636805	0.859549375	0.862476542	0.863954258	0.861819798	0.85890797	0.855271533	0.85248832	0.850048677	0.848434972	0.847887942	0.847873838	0.847318394	0.846276354	0.844593403	0.84326175	0.841342482	0.839609912	0.701390165	0.687853174	0.674232054	0.66729347	0.671663615	0.677426997	0.683596053	0.689237896	0.694002285	0.696633808	0.69792315	0.698195116	0.698026831	0.697552171	0.695404933	0.691484015	0.686417454
98	67.09	2.485756016	2.601435766	2.712490026	2.806996913	2.892192805	2.957272065	3.010618196	3.055882885	3.083117673	3.084513905	3.064930306	3.038956208	3.010992895	2.97651884	2.93990968	2.89769961	2.854605119	2.805675961	2.759250047	2.715489325	2.672517806	2.632906825	2.594369393	2.557351828	2.522106424	1.327690216	1.327425595	1.326064479	1.322785231	1.317879052	1.312803463	1.307505461	1.302228165	1.296969243	1.291786221	1.286897542	1.281386439	1.27607199	1.270201634	1.264196319	1.258396519	1.253043435	1.247615675	1.242703029	1.23802763	1.235672557	1.232071992	1.228166232	1.224217983	1.219759327	1.214496948	1.208299403	1.200767444	1.191800095	1.181836412	1.17029515	1.158715762	1.146736603	1.134672849	0.978740085	0.978050787	0.977598518	0.976254825	0.974658049	0.972843569	0.970977745	0.966055129	0.960195305	0.958400034	0.960835389	0.965843995	0.970471992	0.973046094	0.973689607	0.973470204	0.972153556	0.970088215	0.968424619	0.966186759	0.963939781	0.961001868	0.95845252	0.956030432	0.953957168	0.951139464	0.785914599	0.776284027	0.766884583	0.759593825	0.755815975	0.756218696	0.758997194	0.764169756	0.769018345	0.772702485	0.774649263	0.776162014	0.776005416	0.774458557	0.771217426	0.766184364	0.759741798
99	67.46	2.37963843	2.491666811	2.591630826	2.680077742	2.753948149	2.815556752	2.865151286	2.907250297	2.932375273	2.931337741	2.909146192	2.887909603	2.858290271	2.829077905	2.792272189	2.752053961	2.711529855	2.665556484	2.620780559	2.580090168	2.541013961	2.503881078	2.46708022	2.432086076	2.397977153	1.265202599	1.26517009	1.263769339	1.260566362	1.255886969	1.251052991	1.246008419	1.240979507	1.236314132	1.231895777	1.227516761	1.222738205	1.218288594	1.213610907	1.208538834	1.20368873	1.199575103	1.195446354	1.192190027	1.189681572	1.189261538	1.187757758	1.185809067	1.183704093	1.180825635	1.17648162	1.170612132	1.162967539	1.153415971	1.142173525	1.129553112	1.116338141	1.10325273	1.089992791	0.935262365	0.93406491	0.933057017	0.931097089	0.929025149	0.926529956	0.923636883	0.918466554	0.911785507	0.909698301	0.911821265	0.917027047	0.921730683	0.92438378	0.925318485	0.925290158	0.923864372	0.92182097	0.920198799	0.918380632	0.916359477	0.913801113	0.911428585	0.909098316	0.907492788	0.904671302	0.74475756	0.735310301	0.726154184	0.718983476	0.715267704	0.715881458	0.719334444	0.724048726	0.729449751	0.732838347	0.735670021	0.736775029	0.737028149	0.735509363	0.732502118	0.72770248	0.721226731
100	68.51	2.498017222	2.620032186	2.729182044	2.8299179	2.90879301	2.965473497	3.015935782	3.062454614	3.093208071	3.092920787	3.078611983	3.055136703	3.029464243	2.997849624	2.964353101	2.930973318	2.887770663	2.845429119	2.802822018	2.761427527	2.719495026	2.680173196	2.638595501	2.602289921	2.568954265	1.345272512	1.345439192	1.343649452	1.339224278	1.333599265	1.327415243	1.32155406	1.316179677	1.311021065	1.305700709	1.300397624	1.294795043	1.289246369	1.284134016	1.279001519	1.27427263	1.269618504	1.266040376	1.26389768	1.2635792	1.263370505	1.262812566	1.262890688	1.261907976	1.25983575	1.256005941	1.249408274	1.239659069	1.226961856	1.212046604	1.195163692	1.178055606	1.162173792	1.147920611	0.97159517	0.969818953	0.968548062	0.967446873	0.96660962	0.965828825	0.965000997	0.963590778	0.962233238	0.963269518	0.964983946	0.965020484	0.964199304	0.962299341	0.960221641	0.958970593	0.956791325	0.955670904	0.953683465	0.951727169	0.949578583	0.947570742	0.94496253	0.943393791	0.941561774	0.939399113	0.783934639	0.771472272	0.761382215	0.755739984	0.754006842	0.755755957	0.761781734	0.767435778	0.772285069	0.775316617	0.777793237	0.778880236	0.778611652	0.77657753	0.773329557	0.767530234	0.761313959
101	68.16	2.444590629	2.565913961	2.667731225	2.763650043	2.841870766	2.905365979	2.957630396	2.999975599	3.026411202	3.027912971	3.006564544	2.984514412	2.956288685	2.925567992	2.89083837	2.849921545	2.806052446	2.757807615	2.710464583	2.663968441	2.618839576	2.574492589	2.53235614	2.491339872	2.452845099	1.305846205	1.306412029	1.305511054	1.302787425	1.298221054	1.293414648	1.288239199	1.283198206	1.278162836	1.273026107	1.268218592	1.262659877	1.257562581	1.252334506	1.247147604	1.241914809	1.237447274	1.232608406	1.22877524	1.224943801	1.222042362	1.218705018	1.215484999	1.211799493	1.207190792	1.201514974	1.194607529	1.185673118	1.175166376	1.163235887	1.150021351	1.136389365	1.123036642	1.110086345	0.940213169	0.93811972	0.936810867	0.935529054	0.934611337	0.934132131	0.933966353	0.93366623	0.934376988	0.934467818	0.934737252	0.933978908	0.932190843	0.930276508	0.928569519	0.927523514	0.926127659	0.924375153	0.92348623	0.921838995	0.920681431	0.919350032	0.918927986	0.917518191	0.916680296	0.914573443	0.77765678	0.767813498	0.758227071	0.752220245	0.748892274	0.750291748	0.754102248	0.75942816	0.764797542	0.769454039	0.772328043	0.774082793	0.775161057	0.774151793	0.771546587	0.767649656	0.761725564
102	68.29	2.439163344	2.556611556	2.662624876	2.75351788	2.831193517	2.894574093	2.943489296	2.98513578	3.010943608	3.009928172	2.987371505	2.96173599	2.932264938	2.898564773	2.859313091	2.816551053	2.771671828	2.722398829	2.674808351	2.630412684	2.587337698	2.546239071	2.506517004	2.468416106	2.431711704	1.312598539	1.312985448	1.311961418	1.309172097	1.304695027	1.300175253	1.295231372	1.290372456	1.285605541	1.280631634	1.275665921	1.270281793	1.264896921	1.258876949	1.252787131	1.24610734	1.240120789	1.233666317	1.227724076	1.221950765	1.217802753	1.212390654	1.206966596	1.201621469	1.195791586	1.189412812	1.182762704	1.175133802	1.166653571	1.15760679	1.147672894	1.137677718	1.127677232	1.117274492	0.972401055	0.971360562	0.971116502	0.970016713	0.969259726	0.968288544	0.967350619	0.964471202	0.961309077	0.960724864	0.962447775	0.96585012	0.968128223	0.968963192	0.969080582	0.968701921	0.967056475	0.965451116	0.964053597	0.962268162	0.960615416	0.95896619	0.957229604	0.95518674	0.953720094	0.951348417	0.800041276	0.790304066	0.780991733	0.773524473	0.770410036	0.771351812	0.774619257	0.779948477	0.785129057	0.788882182	0.791345206	0.792656249	0.793345779	0.79176622	0.789114854	0.784623058	0.778062341
103	67.12	2.29270817	2.406123217	2.508452733	2.594269307	2.672025598	2.731328101	2.780733066	2.823632759	2.851907395	2.851481275	2.830874839	2.810366017	2.78125111	2.751178518	2.713541029	2.671736727	2.629383875	2.582918077	2.537623564	2.497102315	2.457115248	2.419391603	2.38100452	2.345805873	2.310812865	1.188684307	1.188403765	1.186900251	1.183713891	1.179144305	1.174523181	1.169752932	1.164948998	1.160478931	1.15594077	1.151807671	1.147080142	1.142419771	1.137123649	1.131425935	1.125556446	1.120285056	1.114488411	1.109407273	1.104888328	1.102156502	1.098044963	1.093560423	1.088949892	1.083981543	1.078373506	1.072538229	1.065877113	1.058599987	1.050665	1.042109384	1.033246445	1.024361251	1.015259707	0.882623769	0.880677163	0.878934518	0.876654098	0.873789852	0.87040562	0.866891627	0.860457399	0.85340413	0.850877729	0.852729517	0.857391981	0.861710309	0.863850363	0.86397707	0.863176873	0.861530311	0.859414397	0.858110106	0.855918965	0.854214723	0.851927205	0.849643164	0.847070921	0.845632328	0.842634655	0.685619356	0.675983449	0.666631687	0.658854153	0.655472662	0.657082962	0.660708676	0.665797177	0.671066449	0.674468098	0.676800544	0.677959103	0.677980009	0.676879094	0.67406035	0.669651393	0.663115447
104	68.36	2.483166704	2.598370537	2.704444454	2.797768388	2.87720079	2.941202699	2.98821283	3.029099578	3.053111781	3.049773104	3.028149933	3.003529553	2.973122705	2.941721596	2.904099223	2.863746659	2.821947145	2.776497541	2.732093935	2.693666157	2.654615078	2.617239085	2.582473908	2.548395464	2.515308355	1.351561764	1.351303996	1.349697502	1.346406179	1.34145597	1.336570612	1.33136466	1.32600039	1.320961767	1.316057826	1.311223814	1.305818304	1.300657099	1.295012483	1.288995414	1.282729471	1.277605643	1.271686576	1.266890294	1.262286525	1.259906288	1.256309297	1.252073622	1.247886227	1.243479146	1.237991529	1.231688106	1.224081789	1.215691497	1.205781103	1.194929569	1.18346634	1.172163049	1.160409233	1.011349418	1.011347652	1.011831633	1.010782377	1.009304116	1.007207501	1.004610983	0.998030202	0.989590548	0.986951992	0.990030416	0.997600455	1.004580878	1.009409332	1.011170721	1.011195736	1.009886952	1.007283829	1.005365113	1.002482372	0.999981274	0.996476961	0.993349549	0.989529375	0.987563593	0.98388829	0.808768975	0.799296483	0.789745033	0.782155357	0.778116112	0.778446513	0.7811621	0.786328647	0.79126569	0.794400853	0.796365974	0.797038656	0.796934151	0.794730307	0.791773715	0.786545479	0.779309147
105	67.25	2.392284395	2.513098894	2.615062986	2.712732257	2.784439237	2.83817043	2.883864831	2.92605366	2.960103522	2.962964294	2.944374394	2.922000732	2.899069296	2.869860038	2.840053471	2.802596118	2.755036446	2.708475838	2.664841273	2.626320159	2.590741068	2.554139584	2.510293732	2.472762437	2.438891351	1.275490737	1.275738183	1.273719773	1.269090497	1.263481651	1.257320975	1.25183541	1.247709141	1.244386191	1.241152929	1.2378269	1.233791808	1.229460608	1.225086352	1.219821345	1.213846167	1.206988786	1.200740081	1.198152709	1.199670617	1.201090047	1.199688464	1.19730561	1.192628227	1.187745391	1.18316779	1.177542108	1.17010989	1.159764273	1.147402572	1.133421238	1.118939809	1.105817222	1.094603262	0.925775049	0.923775066	0.922853086	0.92241176	0.922444615	0.921662996	0.919857708	0.916632666	0.914920423	0.91854545	0.92195488	0.922339737	0.919723366	0.916577646	0.912920689	0.910357076	0.908093935	0.906668406	0.906267957	0.905993837	0.905871215	0.904962193	0.903548576	0.902289154	0.90071421	0.898721435	0.758667162	0.745177888	0.731759599	0.724473046	0.72861559	0.734052914	0.740316689	0.745809059	0.750562574	0.753070367	0.754345097	0.754700164	0.754157472	0.753573095	0.751410175	0.747547211	0.742513026
106	67.8	2.458220071	2.581517612	2.685113416	2.7823136	2.861765451	2.925080264	2.974895136	3.018474534	3.045627585	3.046761608	3.023557639	2.998428429	2.965045336	2.930197322	2.889272263	2.843675695	2.797672567	2.746986194	2.699480651	2.654761277	2.613021641	2.573286878	2.534865776	2.498162726	2.462509668	1.315770502	1.315482964	1.313889858	1.310595624	1.305945466	1.30121773	1.296306783	1.291241032	1.286438468	1.281550959	1.276876741	1.271519503	1.266349261	1.260335827	1.253767532	1.247104905	1.241087827	1.234450307	1.228354677	1.222595543	1.21938937	1.214408295	1.208959614	1.203514226	1.198206115	1.192026423	1.185728712	1.17850932	1.171038136	1.162567526	1.153406396	1.144424137	1.135245838	1.125502261	0.995880114	0.996227996	0.99678605	0.996195295	0.995256642	0.993614919	0.991399248	0.985276612	0.977748723	0.975749798	0.979474456	0.98705021	0.994302241	0.999089915	1.001513894	1.002072653	1.000979866	0.999078378	0.997903507	0.995818856	0.99373205	0.990847833	0.988350265	0.985296111	0.983622825	0.980650406	0.816586794	0.807120334	0.797745728	0.790071599	0.786266346	0.786959958	0.789965091	0.795729355	0.800316669	0.803594027	0.805366214	0.806552331	0.806507192	0.804736726	0.801943764	0.796922904	0.789897431
107	66.56	2.354804295	2.477980744	2.585568618	2.689299757	2.766275425	2.819532235	2.863390621	2.909644009	2.944321977	2.943224715	2.927342947	2.90454641	2.881291718	2.851757738	2.820338258	2.780528578	2.732656136	2.683976349	2.640525138	2.599323729	2.561113323	2.522629242	2.475930161	2.435295958	2.399615737	1.23417136	1.234662556	1.232847606	1.228501796	1.222911754	1.216981637	1.211515837	1.207321307	1.203636811	1.199943832	1.196015808	1.19143505	1.186300672	1.181452842	1.175522587	1.168688835	1.160606739	1.152967516	1.149174053	1.148403404	1.147071435	1.143108881	1.138518442	1.131572023	1.124603468	1.118873141	1.112702459	1.105268181	1.096082702	1.085496003	1.073732963	1.061952446	1.05136849	1.042579591	0.882644219	0.879846548	0.878341791	0.877366554	0.877492471	0.877216557	0.876273719	0.87650841	0.879039192	0.883304589	0.883382779	0.879461404	0.872432676	0.866649989	0.861455796	0.85857523	0.856090469	0.854827318	0.854649232	0.854833832	0.855072959	0.855777006	0.855295705	0.855166741	0.85408447	0.852905354	0.738441352	0.724760099	0.71168651	0.705418518	0.709917463	0.716923331	0.723732372	0.729075369	0.734279286	0.737465516	0.739402722	0.739868589	0.740713565	0.74072215	0.738831296	0.735220378	0.731059999
108	68.44	2.298879725	2.413872168	2.5106971	2.602829158	2.681319182	2.741677516	2.791511995	2.833377219	2.860378138	2.860122331	2.838133176	2.815976833	2.786429887	2.754779843	2.716533563	2.674711302	2.630453931	2.58342159	2.536250248	2.494169308	2.452067249	2.412756942	2.374291742	2.336975669	2.301616275	1.207738063	1.208001337	1.206870209	1.203945598	1.199675684	1.195228289	1.190650011	1.186023291	1.181614913	1.177389619	1.173158517	1.168546183	1.163902117	1.158694325	1.153163079	1.147515918	1.142177829	1.136603014	1.131863129	1.127616222	1.125296629	1.121747858	1.117657791	1.11358671	1.108873579	1.103230257	1.096993684	1.089564964	1.081254182	1.071846904	1.061448549	1.050918194	1.040248112	1.029363261	0.880780701	0.878760516	0.877085979	0.874556163	0.871834144	0.86869903	0.865055395	0.8591845	0.852511949	0.850071947	0.851733785	0.85565009	0.859223716	0.861105974	0.861080571	0.860085541	0.858278648	0.856071911	0.854779839	0.852608993	0.850717565	0.848719118	0.846730364	0.844277724	0.842730824	0.839850476	0.685681204	0.675933452	0.666554031	0.658928106	0.655871892	0.657443379	0.661006309	0.666372408	0.67170769	0.675367901	0.677713156	0.679149792	0.679300583	0.677955728	0.675559759	0.671380602	0.66493034
109	67.23	2.449795406	2.573536516	2.678582113	2.77696848	2.856051406	2.923108545	2.974897278	3.018019537	3.044792388	3.043650418	3.022703458	2.9989897	2.969088679	2.937449854	2.898875496	2.854479014	2.81026459	2.762422114	2.715140477	2.672858975	2.630801579	2.592024731	2.554105535	2.51882115	2.483018389	1.303868742	1.303720905	1.301814355	1.298305719	1.293459769	1.288267825	1.283045283	1.277787975	1.272891285	1.267876031	1.263131597	1.257573319	1.252287253	1.246177491	1.239762878	1.23319255	1.227086678	1.220911646	1.215073807	1.210008926	1.207192088	1.202892248	1.198215457	1.193182484	1.187847371	1.181562424	1.174840006	1.166981117	1.158106227	1.148196688	1.137266748	1.126299087	1.115382424	1.103840373	0.951413331	0.949975559	0.949291202	0.947965501	0.946448343	0.944132648	0.941768955	0.936761852	0.930797584	0.928772803	0.931049534	0.936240712	0.940545954	0.942885964	0.943434844	0.942846173	0.941367508	0.939215065	0.937997559	0.93557049	0.933830355	0.931253211	0.929312765	0.926747167	0.924704252	0.9219039	0.762318096	0.752513687	0.742974151	0.735368458	0.731714676	0.732979645	0.736643981	0.741874735	0.746691623	0.750124792	0.752217014	0.753466359	0.753341174	0.751791437	0.749297914	0.744518819	0.738292608
110	68.6	2.385447807	2.495242639	2.596725059	2.684546061	2.760109313	2.820281548	2.868618747	2.908643193	2.932676041	2.93143966	2.908869985	2.884102392	2.855093326	2.822492542	2.783051276	2.741484559	2.698433831	2.651062692	2.605873753	2.56324059	2.52238184	2.483886658	2.446261063	2.411483625	2.378321697	1.283244432	1.283494501	1.282624309	1.279861299	1.275619909	1.271332662	1.266445566	1.261663809	1.257435623	1.252674337	1.248413938	1.24357326	1.239166848	1.234146687	1.228769942	1.223718867	1.219232349	1.214537915	1.210134356	1.206094909	1.204528441	1.201077011	1.197522278	1.193873743	1.190171366	1.185307265	1.179321407	1.172388005	1.164381239	1.155321948	1.145306445	1.13457121	1.124153578	1.113022461	0.978498268	0.978398972	0.978400231	0.976910354	0.975156521	0.972956089	0.970055177	0.963695352	0.955308823	0.952487613	0.956057424	0.96379397	0.971172353	0.976228553	0.978267201	0.978772432	0.977787237	0.975728555	0.97415674	0.97180799	0.96947707	0.9662134	0.963141787	0.960254735	0.958001136	0.955073572	0.787033721	0.777662482	0.768281547	0.76122491	0.757241854	0.756986659	0.75983698	0.765171336	0.770340976	0.773797908	0.776262029	0.777118996	0.777571697	0.775533928	0.772309553	0.76727294	0.759838263
111	68.38	2.334758852	2.446270679	2.548774504	2.641212509	2.7128917	2.766251279	2.809935938	2.852414955	2.878514838	2.875655139	2.85834755	2.834758585	2.808792525	2.779450273	2.749187963	2.716104724	2.677377751	2.638103386	2.599747781	2.561786609	2.526399153	2.488713068	2.449654814	2.416413786	2.383884154	1.23033723	1.231056204	1.229833467	1.226320911	1.221368848	1.215970218	1.210700952	1.205975727	1.201279888	1.196640015	1.191676754	1.186638339	1.181550561	1.176685453	1.171512025	1.166628325	1.161771085	1.156875679	1.153780352	1.151750428	1.149538423	1.146866189	1.14434297	1.140729852	1.136759036	1.131863456	1.125593131	1.117669011	1.108139114	1.097142253	1.08490795	1.072681261	1.061327078	1.050899335	0.892428496	0.889666512	0.887499333	0.885247929	0.883333001	0.88099582	0.878285805	0.874838157	0.87173601	0.871924615	0.872775117	0.872789714	0.871428063	0.869387066	0.866818883	0.865054337	0.863228428	0.86128464	0.859775952	0.857857671	0.855865118	0.853951185	0.851288568	0.849782436	0.847951789	0.845911718	0.694167271	0.681815599	0.671471332	0.666348093	0.664778389	0.666971675	0.673026368	0.678569698	0.684081961	0.687465545	0.689745805	0.690722297	0.690721246	0.689396561	0.685784145	0.680086549	0.674179507
112	70	2.429511314	2.543016814	2.650387885	2.750175265	2.824481657	2.879343809	2.9254212	2.970604572	3.000041038	2.996011339	2.975738651	2.947501474	2.919137918	2.883834153	2.848914392	2.809690667	2.763530488	2.717324891	2.67358902	2.634054783	2.5966361	2.55742469	2.514869892	2.47869612	2.444494614	1.288607348	1.289790385	1.288990443	1.28575365	1.28097611	1.275974646	1.271148342	1.267002749	1.263180174	1.259239878	1.254716536	1.249600925	1.244292559	1.238910604	1.232908149	1.226239105	1.218800985	1.211484813	1.20640429	1.202904711	1.199357251	1.193592103	1.187778008	1.180498494	1.173819782	1.167558468	1.161332622	1.154652124	1.147518329	1.139659302	1.131021678	1.12232206	1.114147455	1.106671999	0.964527012	0.963222408	0.962791538	0.962118834	0.961901324	0.961031027	0.959473654	0.956140723	0.952829823	0.95512901	0.958123097	0.960368885	0.960338613	0.959299367	0.957268775	0.955993589	0.954147547	0.952545922	0.951809449	0.95014795	0.948770264	0.946828978	0.944605415	0.942893966	0.941274226	0.939415585	0.791668995	0.778797119	0.767267473	0.761511816	0.762543394	0.765118384	0.771234328	0.776869585	0.781962705	0.784782725	0.786939457	0.787167493	0.787661633	0.786321534	0.783378337	0.77804596	0.772184082
113	67.28	2.091349699	2.185826841	2.273474305	2.357141535	2.418179611	2.456811842	2.491542059	2.528339386	2.560397067	2.559458841	2.542075956	2.519363363	2.496451907	2.471524243	2.44417795	2.407431952	2.36543445	2.322653258	2.283495548	2.248878931	2.216362878	2.18262123	2.142314471	2.107931021	2.077772502	1.090495584	1.091355226	1.090336774	1.086602361	1.081959233	1.07681009	1.07241574	1.069372778	1.067035777	1.06486172	1.062689893	1.059802841	1.056474188	1.053406643	1.049448839	1.044844525	1.038864444	1.033792211	1.032443328	1.034818084	1.036967317	1.036426586	1.034707586	1.030820925	1.026782235	1.023367416	1.019182418	1.013112697	1.00485828	0.994794558	0.98314029	0.97128721	0.960522383	0.951594202	0.806600415	0.804222026	0.802356238	0.80089681	0.799839942	0.797634807	0.794100212	0.789591582	0.786348001	0.788638927	0.789730942	0.789052813	0.784830423	0.780574496	0.775772651	0.772409936	0.769270319	0.767034439	0.76675722	0.766102714	0.765877618	0.764896504	0.763213324	0.761944464	0.760678024	0.75854453	0.629116704	0.61567051	0.60269116	0.59581092	0.600188015	0.606215578	0.613082265	0.618369744	0.623486195	0.626554226	0.628018564	0.628267963	0.628583912	0.628446566	0.626610005	0.6227839	0.6186733
114	67.86	2.202454004	2.303615678	2.398362861	2.486735894	2.556545365	2.606694851	2.64763793	2.687039638	2.716000248	2.711178856	2.693103917	2.66866376	2.640906918	2.608736456	2.576302408	2.538295657	2.493584806	2.449543483	2.407603977	2.368671108	2.331637785	2.29263458	2.250722415	2.215627515	2.182369741	1.146720897	1.147922998	1.147566938	1.14447892	1.140364816	1.135712301	1.131316628	1.127605344	1.124552559	1.121155345	1.117438708	1.113167724	1.108719715	1.104430983	1.099482473	1.093988907	1.087741338	1.081838388	1.078186753	1.076200904	1.073874002	1.069569113	1.064879766	1.058979763	1.053145684	1.047973691	1.042547892	1.03651336	1.02980015	1.022247216	1.013870145	1.005426909	0.997697465	0.990598772	0.858303131	0.856110304	0.854216376	0.852112044	0.850253801	0.847509927	0.843966619	0.838634187	0.833544118	0.83436533	0.836826143	0.838096208	0.837711792	0.836135396	0.83331216	0.831621873	0.829447142	0.827761882	0.8267508	0.825512717	0.823679121	0.821852706	0.819634882	0.818194179	0.816347341	0.814224513	0.668170501	0.655319829	0.64387822	0.63831345	0.639271886	0.642037663	0.648387144	0.653975074	0.659103598	0.662212454	0.664599202	0.664947397	0.664962281	0.664098164	0.660690772	0.655488233	0.65038802
115	67.75	2.263970247	2.373278418	2.475365789	2.567587199	2.638309981	2.687667804	2.729159296	2.771836789	2.80589082	2.805788694	2.788503611	2.76733461	2.744895491	2.717252847	2.688313845	2.649995744	2.60464907	2.560155522	2.51913528	2.482775905	2.450321307	2.414998159	2.371919852	2.335985261	2.304299601	1.184999134	1.185360641	1.183632504	1.179317632	1.173800328	1.167981748	1.162623439	1.158628658	1.155496447	1.152728071	1.149548889	1.14595423	1.142027985	1.138104341	1.133173247	1.127672646	1.1208922	1.115275305	1.113491804	1.115553862	1.118014995	1.117704247	1.116022598	1.112349082	1.108053994	1.104220439	1.099084867	1.091876096	1.081875726	1.069779959	1.055814965	1.041436733	1.028162263	1.016775653	0.852350931	0.849825708	0.848215282	0.84665649	0.845389545	0.842924606	0.839215523	0.833341611	0.82874926	0.831171306	0.833770657	0.83523223	0.833090951	0.829916902	0.825853842	0.822963618	0.820045914	0.81807857	0.817783755	0.817280769	0.81665866	0.815769486	0.813788277	0.812315684	0.810349117	0.808540288	0.66930771	0.655666059	0.642268839	0.635013423	0.639351446	0.645092197	0.651417057	0.656982201	0.661979879	0.664480937	0.665944792	0.66622973	0.666214854	0.665659463	0.663578633	0.659327523	0.65471915
